season,winner,loser,goal_diff,is_draw,home_team,away_team,home_goals,away_goals,home_form,away_form,home_home_form,away_away_form,total_goals
2020,Aalesund,Strømsgodset,0,True,Strømsgodset,Aalesund,1,1,2.6,0.3333333333333333,2.3333333333333335,0.0,2
2020,Bodø/Glimt,Sarpsborg 08,1,False,Bodø/Glimt,Sarpsborg 08,2,1,2.4,0.4,2.3333333333333335,0.3333333333333333,3
2020,Molde,Stabæk,3,False,Molde,Stabæk,4,1,3.0,1.8,3.0,1.6666666666666667,5
2020,Mjøndalen,Aalesund,2,False,Aalesund,Mjøndalen,1,3,0.5,1.6,0.5,0.6666666666666666,4
2020,Bodø/Glimt,Odd,4,False,Odd,Bodø/Glimt,0,4,1.2,2.4,2.0,2.0,4
2020,Viking,Sandefjord Fotball,2,False,Viking,Sandefjord Fotball,2,0,0.8,1.0,0.6666666666666666,1.5,2
2020,Stabæk,Strømsgodset,2,False,Stabæk,Strømsgodset,2,0,1.2,2.2,2.3333333333333335,2.3333333333333335,2
2020,Haugesund,Start,1,False,Haugesund,Start,1,0,1.4,0.5,1.3333333333333333,1.0,1
2020,Rosenborg,Vålerenga,0,True,Rosenborg,Vålerenga,1,1,1.4,1.4,1.3333333333333333,1.0,2
2020,Vålerenga,Rosenborg,0,True,Rosenborg,Vålerenga,1,1,1.4,1.4,1.3333333333333333,1.0,2
2020,Kristiansund,Molde,0,True,Kristiansund,Molde,2,2,1.6,3.0,2.0,3.0,4
2020,Molde,Kristiansund,0,True,Kristiansund,Molde,2,2,1.6,3.0,2.0,3.0,4
2020,Brann,Sarpsborg 08,1,False,Sarpsborg 08,Brann,0,1,0.2,1.4,0.3333333333333333,1.3333333333333333,1
2020,Start,Viking,0,True,Start,Viking,1,1,0.4,0.8,0.3333333333333333,1.0,2
2020,Viking,Start,0,True,Start,Viking,1,1,0.4,0.8,0.3333333333333333,1.0,2
2020,Vålerenga,Aalesund,0,True,Vålerenga,Aalesund,2,2,1.6,0.4,1.3333333333333333,0.5,4
2020,Aalesund,Vålerenga,0,True,Vålerenga,Aalesund,2,2,1.6,0.4,1.3333333333333333,0.5,4
2020,Rosenborg,Stabæk,3,False,Stabæk,Rosenborg,0,3,1.6,1.0,2.3333333333333335,1.3333333333333333,3
2020,Strømsgodset,Kristiansund,0,True,Strømsgodset,Kristiansund,2,2,1.6,1.8,2.3333333333333335,1.6666666666666667,4
2020,Kristiansund,Strømsgodset,0,True,Strømsgodset,Kristiansund,2,2,1.6,1.8,2.3333333333333335,1.6666666666666667,4
2020,Sarpsborg 08,Sandefjord Fotball,3,False,Sandefjord Fotball,Sarpsborg 08,0,3,0.8,0.0,0.5,0.3333333333333333,3
2020,Bodø/Glimt,Brann,5,False,Bodø/Glimt,Brann,5,0,3.0,2.0,3.0,2.3333333333333335,5
2020,Molde,Mjøndalen,1,False,Molde,Mjøndalen,2,1,2.6,1.6,3.0,1.6666666666666667,3
2020,Odd,Haugesund,0,True,Odd,Haugesund,0,0,1.2,1.4,1.0,1.3333333333333333,0
2020,Haugesund,Odd,0,True,Odd,Haugesund,0,0,1.2,1.4,1.0,1.3333333333333333,0
2020,Molde,Haugesund,3,False,Haugesund,Molde,0,3,1.6,2.6,1.3333333333333333,2.3333333333333335,3
2020,Rosenborg,Strømsgodset,3,False,Rosenborg,Strømsgodset,3,0,1.4,1.6,0.6666666666666666,1.3333333333333333,3
2020,Brann,Sandefjord Fotball,2,False,Brann,Sandefjord Fotball,3,1,1.4,0.2,1.0,1.0,4
2020,Bodø/Glimt,Aalesund,5,False,Aalesund,Bodø/Glimt,1,6,0.6,3.0,0.3333333333333333,3.0,7
2020,Vålerenga,Mjøndalen,1,False,Mjøndalen,Vålerenga,0,1,1.4,1.2,2.0,1.3333333333333333,1
2020,Stabæk,Kristiansund,1,False,Kristiansund,Stabæk,1,2,1.8,1.4,1.3333333333333333,0.6666666666666666,3
2020,Odd,Viking,1,False,Viking,Odd,1,2,1.0,1.4,1.3333333333333333,1.0,3
2020,Sarpsborg 08,Start,1,False,Sarpsborg 08,Start,1,0,0.6,0.4,0.0,0.5,1
2020,Vålerenga,Haugesund,1,False,Vålerenga,Haugesund,1,0,1.6,1.6,1.6666666666666667,1.3333333333333333,1
2020,Strømsgodset,Mjøndalen,1,False,Strømsgodset,Mjøndalen,2,1,1.0,0.8,1.6666666666666667,1.3333333333333333,3
2020,Sandefjord Fotball,Aalesund,1,False,Sandefjord Fotball,Aalesund,1,0,0.0,0.6,0.3333333333333333,0.6666666666666666,1
2020,Bodø/Glimt,Kristiansund,1,False,Bodø/Glimt,Kristiansund,2,1,3.0,1.2,3.0,1.6666666666666667,3
2020,Molde,Viking,5,False,Molde,Viking,5,0,2.6,1.0,3.0,0.3333333333333333,5
2020,Odd,Brann,1,False,Odd,Brann,1,0,2.0,1.4,1.3333333333333333,1.3333333333333333,1
2020,Start,Rosenborg,0,True,Start,Rosenborg,0,0,0.2,2.0,0.3333333333333333,2.0,0
2020,Rosenborg,Start,0,True,Start,Rosenborg,0,0,0.2,2.0,0.3333333333333333,2.0,0
2020,Stabæk,Sarpsborg 08,0,True,Stabæk,Sarpsborg 08,1,1,1.8,1.2,2.0,1.0,2
2020,Sarpsborg 08,Stabæk,0,True,Stabæk,Sarpsborg 08,1,1,1.8,1.2,2.0,1.0,2
2020,Bodø/Glimt,Mjøndalen,1,False,Mjøndalen,Bodø/Glimt,2,3,0.6,3.0,1.0,3.0,5
2020,Viking,Haugesund,2,False,Haugesund,Viking,0,2,1.4,0.8,1.3333333333333333,0.3333333333333333,2
2020,Brann,Start,0,True,Brann,Start,1,1,1.2,0.4,2.0,0.3333333333333333,2
2020,Start,Brann,0,True,Brann,Start,1,1,1.2,0.4,2.0,0.3333333333333333,2
2020,Rosenborg,Sandefjord Fotball,1,False,Rosenborg,Sandefjord Fotball,2,1,2.2,0.6,1.3333333333333333,0.0,3
2020,Kristiansund,Vålerenga,0,True,Kristiansund,Vålerenga,0,0,1.0,2.2,1.3333333333333333,1.3333333333333333,0
2020,Vålerenga,Kristiansund,0,True,Kristiansund,Vålerenga,0,0,1.0,2.2,1.3333333333333333,1.3333333333333333,0
2020,Molde,Strømsgodset,4,False,Strømsgodset,Molde,0,4,1.0,2.6,1.6666666666666667,2.3333333333333335,4
2020,Sarpsborg 08,Odd,2,False,Sarpsborg 08,Odd,2,0,1.4,2.0,1.0,2.0,2
2020,Stabæk,Aalesund,2,False,Aalesund,Stabæk,1,3,0.4,1.4,0.3333333333333333,1.3333333333333333,4
2020,Odd,Aalesund,1,False,Odd,Aalesund,3,2,1.4,0.2,1.3333333333333333,0.6666666666666666,5
2020,Brann,Kristiansund,0,True,Brann,Kristiansund,1,1,1.4,0.6,1.3333333333333333,1.3333333333333333,2
2020,Kristiansund,Brann,0,True,Brann,Kristiansund,1,1,1.4,0.6,1.3333333333333333,1.3333333333333333,2
2020,Viking,Sarpsborg 08,3,False,Viking,Sarpsborg 08,3,0,1.4,2.0,1.3333333333333333,1.3333333333333333,3
2020,Bodø/Glimt,Molde,2,False,Bodø/Glimt,Molde,3,1,3.0,2.6,3.0,2.3333333333333335,4
2020,Start,Stabæk,0,True,Start,Stabæk,0,0,0.6,2.0,0.6666666666666666,2.0,0
2020,Stabæk,Start,0,True,Start,Stabæk,0,0,0.6,2.0,0.6666666666666666,2.0,0
2020,Vålerenga,Strømsgodset,2,False,Vålerenga,Strømsgodset,2,0,1.8,0.8,2.3333333333333335,1.0,2
2020,Haugesund,Rosenborg,1,False,Haugesund,Rosenborg,1,0,0.8,2.2,1.0,2.3333333333333335,1
2020,Sandefjord Fotball,Mjøndalen,1,False,Sandefjord Fotball,Mjøndalen,1,0,0.6,0.6,1.0,1.0,1
2020,Aalesund,Start,1,False,Aalesund,Start,3,2,0.2,0.8,0.0,0.3333333333333333,5
2020,Odd,Mjøndalen,2,False,Mjøndalen,Odd,0,2,0.0,2.0,0.0,2.0,2
2020,Molde,Vålerenga,3,False,Molde,Vålerenga,4,1,2.4,2.2,3.0,1.6666666666666667,5
2020,Strømsgodset,Brann,2,False,Strømsgodset,Brann,3,1,0.8,1.0,1.3333333333333333,1.0,4
2020,Kristiansund,Sandefjord Fotball,2,False,Kristiansund,Sandefjord Fotball,3,1,0.6,1.2,0.6666666666666666,0.0,4
2020,Sarpsborg 08,Haugesund,0,True,Sarpsborg 08,Haugesund,0,0,2.0,0.8,2.0,1.3333333333333333,0
2020,Haugesund,Sarpsborg 08,0,True,Sarpsborg 08,Haugesund,0,0,2.0,0.8,2.0,1.3333333333333333,0
2020,Rosenborg,Viking,3,False,Rosenborg,Viking,3,0,2.0,1.4,2.3333333333333335,1.3333333333333333,3
2020,Stabæk,Bodø/Glimt,0,True,Stabæk,Bodø/Glimt,2,2,1.6,3.0,1.3333333333333333,3.0,4
2020,Bodø/Glimt,Stabæk,0,True,Stabæk,Bodø/Glimt,2,2,1.6,3.0,1.3333333333333333,3.0,4
2020,Sandefjord Fotball,Molde,1,False,Sandefjord Fotball,Molde,2,1,1.2,2.4,2.0,2.0,3
2020,Vålerenga,Brann,1,False,Brann,Vålerenga,1,2,1.0,2.0,1.6666666666666667,1.3333333333333333,3
2020,Bodø/Glimt,Strømsgodset,1,False,Bodø/Glimt,Strømsgodset,3,2,2.6,1.2,3.0,0.0,5
2020,Odd,Rosenborg,1,False,Odd,Rosenborg,2,1,2.4,2.0,2.3333333333333335,1.3333333333333333,3
2020,Haugesund,Stabæk,2,False,Haugesund,Stabæk,3,1,0.8,1.8,1.0,2.3333333333333335,4
2020,Kristiansund,Viking,1,False,Viking,Kristiansund,1,2,1.2,1.0,2.0,0.6666666666666666,3
2020,Start,Mjøndalen,3,False,Start,Mjøndalen,3,0,0.6,0.0,1.0,0.0,3
2020,Sarpsborg 08,Aalesund,4,False,Sarpsborg 08,Aalesund,4,0,1.6,0.6,2.3333333333333335,0.3333333333333333,4
2020,Molde,Start,5,False,Molde,Start,5,0,1.8,1.2,3.0,0.3333333333333333,5
2020,Vålerenga,Bodø/Glimt,0,True,Vålerenga,Bodø/Glimt,2,2,2.0,2.6,2.3333333333333335,2.3333333333333335,4
2020,Bodø/Glimt,Vålerenga,0,True,Vålerenga,Bodø/Glimt,2,2,2.0,2.6,2.3333333333333335,2.3333333333333335,4
2020,Sandefjord Fotball,Strømsgodset,1,False,Strømsgodset,Sandefjord Fotball,3,4,1.2,1.8,2.0,0.0,7
2020,Mjøndalen,Haugesund,1,False,Mjøndalen,Haugesund,1,0,0.0,1.4,0.0,0.6666666666666666,1
2020,Aalesund,Viking,0,True,Aalesund,Viking,2,2,0.6,1.2,1.0,1.0,4
2020,Viking,Aalesund,0,True,Aalesund,Viking,2,2,0.6,1.2,1.0,1.0,4
2020,Kristiansund,Start,1,False,Kristiansund,Start,3,2,1.6,1.0,1.3333333333333333,0.3333333333333333,5
2020,Odd,Stabæk,1,False,Stabæk,Odd,0,1,1.2,2.4,0.6666666666666666,2.0,1
2020,Rosenborg,Sarpsborg 08,4,False,Rosenborg,Sarpsborg 08,5,1,1.4,1.6,3.0,1.3333333333333333,6
2020,Brann,Molde,1,False,Molde,Brann,1,2,1.8,0.4,3.0,0.0,3
2020,Sarpsborg 08,Molde,1,False,Sarpsborg 08,Molde,2,1,1.4,1.2,2.3333333333333335,1.0,3
2020,Strømsgodset,Haugesund,1,False,Haugesund,Strømsgodset,2,3,1.4,0.6,2.0,0.0,5
2020,Rosenborg,Aalesund,1,False,Rosenborg,Aalesund,3,2,1.8,0.8,3.0,0.0,5
2020,Odd,Kristiansund,1,False,Odd,Kristiansund,2,1,2.4,2.2,3.0,1.3333333333333333,3
2020,Mjøndalen,Brann,1,False,Brann,Mjøndalen,0,1,1.0,0.6,0.6666666666666666,0.0,1
2020,Viking,Stabæk,0,True,Viking,Stabæk,3,3,1.4,1.0,1.0,1.3333333333333333,6
2020,Stabæk,Viking,0,True,Viking,Stabæk,3,3,1.4,1.0,1.0,1.3333333333333333,6
2020,Bodø/Glimt,Sandefjord Fotball,1,False,Sandefjord Fotball,Bodø/Glimt,1,2,1.8,2.2,3.0,1.6666666666666667,3
2020,Start,Vålerenga,1,False,Start,Vålerenga,2,1,0.8,1.6,1.6666666666666667,1.3333333333333333,3
2020,Molde,Odd,2,False,Molde,Odd,2,0,1.2,3.0,2.0,2.0,2
2020,Bodø/Glimt,Start,6,False,Bodø/Glimt,Start,6,0,2.2,1.2,3.0,0.0,6
2020,Kristiansund,Sarpsborg 08,3,False,Kristiansund,Sarpsborg 08,4,1,2.0,1.4,2.3333333333333335,0.3333333333333333,5
2020,Vålerenga,Sandefjord Fotball,1,False,Vålerenga,Sandefjord Fotball,2,1,1.4,1.8,2.3333333333333335,1.0,3
2020,Viking,Strømsgodset,2,False,Strømsgodset,Viking,0,2,1.2,1.0,1.0,1.3333333333333333,2
2020,Haugesund,Aalesund,2,False,Aalesund,Haugesund,1,3,0.8,1.4,1.3333333333333333,0.3333333333333333,4
2020,Rosenborg,Mjøndalen,2,False,Mjøndalen,Rosenborg,0,2,1.2,1.8,1.0,0.3333333333333333,2
2020,Brann,Stabæk,2,False,Stabæk,Brann,0,2,0.6,0.8,0.6666666666666666,1.0,2
2020,Haugesund,Vålerenga,1,False,Haugesund,Vålerenga,2,1,1.4,1.4,2.0,1.0,3
2020,Brann,Strømsgodset,0,True,Brann,Strømsgodset,1,1,1.2,1.2,0.3333333333333333,1.0,2
2020,Strømsgodset,Brann,0,True,Brann,Strømsgodset,1,1,1.2,1.2,0.3333333333333333,1.0,2
2020,Bodø/Glimt,Sarpsborg 08,3,False,Sarpsborg 08,Bodø/Glimt,0,3,1.4,2.2,2.3333333333333335,1.6666666666666667,3
2020,Kristiansund,Sandefjord Fotball,2,False,Sandefjord Fotball,Kristiansund,0,2,1.2,2.4,2.0,1.3333333333333333,2
2020,Start,Aalesund,1,False,Start,Aalesund,1,0,1.2,0.8,2.3333333333333335,0.0,1
2020,Rosenborg,Stabæk,0,True,Rosenborg,Stabæk,2,2,2.4,0.4,3.0,0.6666666666666666,4
2020,Stabæk,Rosenborg,0,True,Rosenborg,Stabæk,2,2,2.4,0.4,3.0,0.6666666666666666,4
2020,Odd,Mjøndalen,5,False,Odd,Mjøndalen,6,1,2.4,1.2,3.0,1.0,7
2020,Viking,Molde,1,False,Viking,Molde,3,2,1.0,1.2,1.3333333333333333,0.0,5
2020,Viking,Kristiansund,2,False,Kristiansund,Viking,3,5,2.4,1.6,3.0,1.3333333333333333,8
2020,Stabæk,Haugesund,1,False,Stabæk,Haugesund,2,1,0.4,1.8,0.3333333333333333,1.3333333333333333,3
2020,Vålerenga,Brann,4,False,Vålerenga,Brann,5,1,1.4,1.4,2.3333333333333335,2.0,6
2020,Bodø/Glimt,Odd,5,False,Bodø/Glimt,Odd,6,1,2.6,2.4,3.0,2.0,7
2020,Strømsgodset,Rosenborg,0,True,Strømsgodset,Rosenborg,3,3,0.8,2.0,1.0,1.0,6
2020,Rosenborg,Strømsgodset,0,True,Strømsgodset,Rosenborg,3,3,0.8,2.0,1.0,1.0,6
2020,Sandefjord Fotball,Mjøndalen,2,False,Mjøndalen,Sandefjord Fotball,0,2,1.2,1.2,1.0,1.0,2
2020,Sarpsborg 08,Aalesund,1,False,Aalesund,Sarpsborg 08,0,1,0.2,1.2,1.3333333333333333,0.0,1
2020,Sarpsborg 08,Mjøndalen,2,False,Sarpsborg 08,Mjøndalen,2,0,1.2,1.2,2.0,1.0,2
2020,Vålerenga,Molde,1,False,Vålerenga,Molde,2,1,1.4,1.2,2.3333333333333335,0.0,3
2020,Viking,Aalesund,3,False,Viking,Aalesund,5,2,2.2,0.2,1.3333333333333333,0.0,7
2020,Bodø/Glimt,Brann,2,False,Brann,Bodø/Glimt,1,3,1.4,2.6,0.3333333333333333,2.3333333333333335,4
2020,Rosenborg,Haugesund,1,False,Rosenborg,Haugesund,2,1,2.2,1.2,2.3333333333333335,1.0,3
2020,Kristiansund,Start,1,False,Start,Kristiansund,1,2,1.2,1.8,3.0,2.0,3
2020,Odd,Stabæk,2,False,Odd,Stabæk,2,0,1.8,1.0,3.0,0.6666666666666666,2
2020,Sandefjord Fotball,Strømsgodset,0,True,Sandefjord Fotball,Strømsgodset,0,0,1.2,1.0,1.0,1.3333333333333333,0
2020,Strømsgodset,Sandefjord Fotball,0,True,Sandefjord Fotball,Strømsgodset,0,0,1.2,1.0,1.0,1.3333333333333333,0
2020,Strømsgodset,Sarpsborg 08,0,True,Strømsgodset,Sarpsborg 08,0,0,1.2,1.8,0.3333333333333333,1.0,0
2020,Sarpsborg 08,Strømsgodset,0,True,Strømsgodset,Sarpsborg 08,0,0,1.2,1.8,0.3333333333333333,1.0,0
2020,Sandefjord Fotball,Molde,1,False,Molde,Sandefjord Fotball,0,1,0.6,0.8,2.0,2.0,1
2020,Kristiansund,Brann,0,True,Kristiansund,Brann,1,1,1.8,0.8,2.0,2.0,2
2020,Brann,Kristiansund,0,True,Kristiansund,Brann,1,1,1.8,0.8,2.0,2.0,2
2020,Haugesund,Odd,0,True,Haugesund,Odd,4,4,1.2,1.8,2.0,1.0,8
2020,Odd,Haugesund,0,True,Haugesund,Odd,4,4,1.2,1.8,2.0,1.0,8
2020,Stabæk,Start,2,False,Stabæk,Start,2,0,1.0,1.2,1.0,0.0,2
2020,Rosenborg,Aalesund,1,False,Aalesund,Rosenborg,1,2,0.0,2.2,0.3333333333333333,1.3333333333333333,3
2020,Viking,Mjøndalen,1,False,Mjøndalen,Viking,1,2,0.6,2.6,1.0,2.3333333333333335,3
2020,Bodø/Glimt,Vålerenga,2,False,Bodø/Glimt,Vålerenga,2,0,3.0,1.8,3.0,1.0,2
2020,Vålerenga,Mjøndalen,3,False,Vålerenga,Mjøndalen,4,1,1.8,0.0,3.0,1.0,5
2020,Sarpsborg 08,Stabæk,4,False,Sarpsborg 08,Stabæk,4,0,1.4,1.4,2.0,0.6666666666666666,4
2020,Viking,Strømsgodset,0,True,Viking,Strømsgodset,2,2,3.0,0.8,2.3333333333333335,1.6666666666666667,4
2020,Strømsgodset,Viking,0,True,Viking,Strømsgodset,2,2,3.0,0.8,2.3333333333333335,1.6666666666666667,4
2020,Molde,Brann,1,False,Brann,Molde,1,2,1.0,0.6,0.3333333333333333,0.0,3
2020,Kristiansund,Aalesund,1,False,Aalesund,Kristiansund,1,2,0.0,2.0,0.0,2.0,3
2020,Start,Haugesund,4,False,Start,Haugesund,5,1,1.2,1.4,2.0,1.0,6
2020,Bodø/Glimt,Sandefjord Fotball,1,False,Bodø/Glimt,Sandefjord Fotball,2,1,3.0,1.4,3.0,2.0,3
2020,Rosenborg,Odd,3,False,Rosenborg,Odd,4,1,2.2,1.4,2.3333333333333335,0.3333333333333333,5
2020,Mjøndalen,Brann,2,False,Mjøndalen,Brann,2,0,0.0,0.4,0.0,1.3333333333333333,2
2020,Molde,Bodø/Glimt,2,False,Molde,Bodø/Glimt,4,2,1.2,3.0,1.0,3.0,6
2020,Vålerenga,Sandefjord Fotball,3,False,Sandefjord Fotball,Vålerenga,0,3,1.4,1.8,0.3333333333333333,0.0,3
2020,Strømsgodset,Start,0,True,Strømsgodset,Start,1,1,1.0,1.2,0.6666666666666666,0.0,2
2020,Start,Strømsgodset,0,True,Strømsgodset,Start,1,1,1.0,1.2,0.6666666666666666,0.0,2
2020,Stabæk,Aalesund,4,False,Stabæk,Aalesund,4,0,1.4,0.0,2.0,0.0,4
2020,Haugesund,Sarpsborg 08,2,False,Haugesund,Sarpsborg 08,2,0,0.8,2.0,1.3333333333333333,1.3333333333333333,2
2020,Kristiansund,Rosenborg,0,True,Kristiansund,Rosenborg,0,0,2.0,2.2,1.3333333333333333,2.3333333333333335,0
2020,Rosenborg,Kristiansund,0,True,Kristiansund,Rosenborg,0,0,2.0,2.2,1.3333333333333333,2.3333333333333335,0
2020,Sandefjord Fotball,Start,1,False,Start,Sandefjord Fotball,0,1,1.4,1.4,2.0,2.0,1
2020,Brann,Stabæk,0,True,Brann,Stabæk,1,1,0.2,1.8,0.3333333333333333,0.3333333333333333,2
2020,Stabæk,Brann,0,True,Brann,Stabæk,1,1,0.2,1.8,0.3333333333333333,0.3333333333333333,2
2020,Molde,Strømsgodset,1,False,Molde,Strømsgodset,2,1,1.2,1.0,2.0,1.0,3
2020,Vålerenga,Kristiansund,0,True,Vålerenga,Kristiansund,1,1,2.4,1.6,3.0,3.0,2
2020,Kristiansund,Vålerenga,0,True,Vålerenga,Kristiansund,1,1,2.4,1.6,3.0,3.0,2
2020,Rosenborg,Sarpsborg 08,1,False,Sarpsborg 08,Rosenborg,1,2,2.0,2.2,2.0,1.6666666666666667,3
2020,Odd,Aalesund,3,False,Aalesund,Odd,0,3,0.0,1.4,0.0,0.3333333333333333,3
2020,Bodø/Glimt,Mjøndalen,2,False,Bodø/Glimt,Mjøndalen,2,0,2.4,0.6,3.0,0.0,2
2020,Haugesund,Viking,1,False,Viking,Haugesund,0,1,2.6,0.8,2.3333333333333335,0.0,1
2020,Aalesund,Haugesund,1,False,Haugesund,Aalesund,0,1,1.4,0.0,2.3333333333333335,0.0,1
2020,Odd,Sarpsborg 08,0,True,Odd,Sarpsborg 08,1,1,1.4,1.4,3.0,1.3333333333333333,2
2020,Sarpsborg 08,Odd,0,True,Odd,Sarpsborg 08,1,1,1.4,1.4,3.0,1.3333333333333333,2
2020,Bodø/Glimt,Kristiansund,1,False,Kristiansund,Bodø/Glimt,2,3,1.8,2.4,0.6666666666666666,2.0,5
2020,Molde,Mjøndalen,2,False,Mjøndalen,Molde,1,3,0.6,1.8,1.0,1.0,4
2020,Rosenborg,Start,1,False,Rosenborg,Start,1,0,2.6,0.8,2.3333333333333335,0.3333333333333333,1
2020,Stabæk,Viking,0,True,Stabæk,Viking,1,1,1.4,2.0,3.0,3.0,2
2020,Viking,Stabæk,0,True,Stabæk,Viking,1,1,1.4,2.0,3.0,3.0,2
2020,Sandefjord Fotball,Brann,0,True,Sandefjord Fotball,Brann,3,3,1.4,0.4,0.3333333333333333,0.3333333333333333,6
2020,Brann,Sandefjord Fotball,0,True,Sandefjord Fotball,Brann,3,3,1.4,0.4,0.3333333333333333,0.3333333333333333,6
2020,Vålerenga,Strømsgodset,2,False,Strømsgodset,Vålerenga,0,2,0.8,2.0,1.0,1.0,2
2020,Odd,Viking,3,False,Odd,Viking,3,0,1.6,1.6,2.3333333333333335,2.3333333333333335,3
2020,Mjøndalen,Strømsgodset,3,False,Mjøndalen,Strømsgodset,3,0,0.6,0.6,1.0,0.6666666666666666,3
2020,Haugesund,Brann,1,False,Brann,Haugesund,1,2,0.6,1.4,0.3333333333333333,1.0,3
2020,Vålerenga,Odd,2,False,Vålerenga,Odd,2,0,2.0,1.6,2.3333333333333335,1.3333333333333333,2
2020,Start,Sarpsborg 08,1,False,Start,Sarpsborg 08,3,2,0.8,1.0,1.0,0.6666666666666666,5
2020,Sandefjord Fotball,Stabæk,0,True,Sandefjord Fotball,Stabæk,0,0,1.4,1.6,0.6666666666666666,0.3333333333333333,0
2020,Stabæk,Sandefjord Fotball,0,True,Sandefjord Fotball,Stabæk,0,0,1.4,1.6,0.6666666666666666,0.3333333333333333,0
2020,Molde,Kristiansund,0,True,Molde,Kristiansund,2,2,2.4,1.2,2.0,2.3333333333333335,4
2020,Kristiansund,Molde,0,True,Molde,Kristiansund,2,2,2.4,1.2,2.0,2.3333333333333335,4
2020,Bodø/Glimt,Aalesund,7,False,Bodø/Glimt,Aalesund,7,0,2.4,0.6,3.0,1.0,7
2020,Viking,Rosenborg,3,False,Viking,Rosenborg,3,0,1.0,2.6,1.3333333333333333,2.3333333333333335,3
2020,Molde,Stabæk,3,False,Stabæk,Molde,0,3,1.2,2.6,2.3333333333333335,2.0,3
2020,Aalesund,Vålerenga,0,True,Aalesund,Vålerenga,1,1,0.6,2.6,0.0,2.0,2
2020,Vålerenga,Aalesund,0,True,Aalesund,Vålerenga,1,1,0.6,2.6,0.0,2.0,2
2020,Bodø/Glimt,Strømsgodset,1,False,Strømsgodset,Bodø/Glimt,1,2,0.4,2.4,0.6666666666666666,2.0,3
2020,Haugesund,Sandefjord Fotball,1,False,Haugesund,Sandefjord Fotball,3,2,1.8,1.0,1.3333333333333333,2.0,5
2020,Viking,Sarpsborg 08,1,False,Sarpsborg 08,Viking,1,2,0.8,1.0,2.0,1.3333333333333333,3
2020,Start,Odd,1,False,Odd,Start,1,2,1.4,1.4,2.3333333333333335,0.3333333333333333,3
2020,Kristiansund,Mjøndalen,1,False,Kristiansund,Mjøndalen,1,0,1.2,1.2,0.6666666666666666,0.0,1
2020,Brann,Rosenborg,1,False,Rosenborg,Brann,2,3,2.0,0.4,3.0,0.6666666666666666,5
2020,Viking,Start,3,False,Viking,Start,4,1,1.4,1.4,1.3333333333333333,1.3333333333333333,5
2020,Brann,Aalesund,2,False,Brann,Aalesund,3,1,1.0,0.8,0.3333333333333333,1.0,4
2020,Vålerenga,Sarpsborg 08,0,True,Vålerenga,Sarpsborg 08,1,1,2.2,0.2,2.3333333333333335,0.3333333333333333,2
2020,Sarpsborg 08,Vålerenga,0,True,Vålerenga,Sarpsborg 08,1,1,2.2,0.2,2.3333333333333335,0.3333333333333333,2
2020,Kristiansund,Strømsgodset,1,False,Kristiansund,Strømsgodset,2,1,1.2,0.2,1.3333333333333333,0.3333333333333333,3
2020,Stabæk,Mjøndalen,1,False,Mjøndalen,Stabæk,0,1,1.2,1.2,2.0,0.6666666666666666,1
2020,Molde,Haugesund,2,False,Molde,Haugesund,3,1,2.6,2.4,2.3333333333333335,2.0,4
2020,Bodø/Glimt,Rosenborg,4,False,Bodø/Glimt,Rosenborg,5,1,2.4,1.4,3.0,1.3333333333333333,6
2020,Start,Bodø/Glimt,0,True,Start,Bodø/Glimt,1,1,1.2,3.0,2.0,2.0,2
2020,Bodø/Glimt,Start,0,True,Start,Bodø/Glimt,1,1,1.2,3.0,2.0,2.0,2
2020,Viking,Brann,2,False,Viking,Brann,2,0,2.0,1.6,2.0,1.3333333333333333,2
2020,Haugesund,Mjøndalen,0,True,Haugesund,Mjøndalen,1,1,1.8,0.6,2.0,0.0,2
2020,Mjøndalen,Haugesund,0,True,Haugesund,Mjøndalen,1,1,1.8,0.6,2.0,0.0,2
2020,Sarpsborg 08,Kristiansund,0,True,Sarpsborg 08,Kristiansund,1,1,0.4,1.6,1.0,1.6666666666666667,2
2020,Kristiansund,Sarpsborg 08,0,True,Sarpsborg 08,Kristiansund,1,1,0.4,1.6,1.0,1.6666666666666667,2
2020,Sandefjord Fotball,Aalesund,1,False,Aalesund,Sandefjord Fotball,0,1,0.8,1.0,0.3333333333333333,1.0,1
2020,Stabæk,Vålerenga,0,True,Stabæk,Vålerenga,1,1,1.2,1.8,1.3333333333333333,2.3333333333333335,2
2020,Vålerenga,Stabæk,0,True,Stabæk,Vålerenga,1,1,1.2,1.8,1.3333333333333333,2.3333333333333335,2
2020,Mjøndalen,Start,1,False,Mjøndalen,Start,1,0,0.8,1.4,1.0,1.0,1
2020,Strømsgodset,Haugesund,0,True,Strømsgodset,Haugesund,2,2,0.0,1.4,0.3333333333333333,2.0,4
2020,Haugesund,Strømsgodset,0,True,Strømsgodset,Haugesund,2,2,0.0,1.4,0.3333333333333333,2.0,4
2020,Molde,Aalesund,1,False,Molde,Aalesund,2,1,2.6,0.8,2.3333333333333335,1.0,3
2020,Brann,Sarpsborg 08,0,True,Brann,Sarpsborg 08,1,1,1.4,0.6,1.3333333333333333,0.6666666666666666,2
2020,Sarpsborg 08,Brann,0,True,Brann,Sarpsborg 08,1,1,1.4,0.6,1.3333333333333333,0.6666666666666666,2
2020,Sandefjord Fotball,Viking,0,True,Sandefjord Fotball,Viking,2,2,1.6,2.4,0.6666666666666666,1.3333333333333333,4
